Episode,Total Reward,Loss,Epsilon
0,3.0,0.00025572674348950386,1.0
1,2.0,0.0004118308424949646,0.9999
2,2.0,0.024760667234659195,0.9998000100000001
3,2.0,0.02870143949985504,0.999700029999
4,0.0,0.0001677485415711999,0.9996000599960001
5,0.0,0.00021818364621140063,0.9995000999900006
6,1.0,0.00032934447517618537,0.9994001499800016
7,3.0,0.020743470638990402,0.9993002099650036
8,1.0,0.07012864947319031,0.9992002799440071
9,2.0,0.0008184706675820053,0.9991003599160126
10,0.0,0.00019991926092188805,0.9990004498800211
11,2.0,0.0003587435348890722,0.9989005498350331
12,0.0,0.00015682686353102326,0.9988006597800496
13,2.0,0.00038927141577005386,0.9987007797140717
14,1.0,0.0005402232054620981,0.9986009096361003
15,2.0,0.0003570779226720333,0.9985010495451366
16,1.0,0.00021382130216807127,0.9984011994401821
17,1.0,0.00034518211032263935,0.9983013593202381
18,1.0,0.00019598240032792091,0.9982015291843062
19,2.0,0.00038331066025421023,0.9981017090313877
20,0.0,0.0009581455960869789,0.9980018988604845
21,4.0,0.0006997397285886109,0.9979020986705985
22,0.0,0.000613610609434545,0.9978023084607315
23,0.0,0.0006931795505806804,0.9977025282298854
24,0.0,0.00018069797079078853,0.9976027579770624
25,2.0,0.0004068383714184165,0.9975029977012647
26,0.0,0.0005617252900265157,0.9974032474014947
27,0.0,0.007674870081245899,0.9973035070767545
28,1.0,0.00016623629198875278,0.9972037767260469
29,0.0,0.00011729395919246599,0.9971040563483742
30,3.0,0.0002835046034306288,0.9970043459427395
31,3.0,0.0013562936801463366,0.9969046455081452
32,2.0,0.00026684626936912537,0.9968049550435943
33,0.0,0.0001597896043676883,0.99670527454809
34,2.0,0.00012150354450568557,0.9966056040206351
35,3.0,0.00040417275158688426,0.9965059434602331
36,1.0,0.0003413534432183951,0.9964062928658871
37,0.0,0.019019324332475662,0.9963066522366005
38,2.0,0.00010915371967712417,0.9962070215713769
39,3.0,0.000207667748327367,0.9961074008692198
40,4.0,0.0005920479889027774,0.9960077901291329
41,0.0,0.0008416183409281075,0.9959081893501199
42,1.0,0.0003610690182540566,0.995808598531185
43,1.0,0.001059986650943756,0.9957090176713318
44,2.0,0.00010118632053490728,0.9956094467695648
45,2.0,5.830216468893923e-05,0.9955098858248878
46,2.0,0.00018916561384685338,0.9954103348363053
47,2.0,8.516568050254136e-05,0.9953107938028217
48,3.0,0.0002223463379777968,0.9952112627234414
49,0.0,0.0007844694773666561,0.9951117415971691
50,1.0,0.00047652210923843086,0.9950122304230093
51,1.0,0.0006793171633034945,0.9949127291999671
52,0.0,0.0003481499443296343,0.9948132379270471
53,2.0,0.02475735917687416,0.9947137566032545
54,3.0,0.0022005282808095217,0.9946142852275941
55,1.0,0.013332510367035866,0.9945148237990713
56,1.0,0.0009852832881733775,0.9944153723166914
57,0.0,0.00018472829833626747,0.9943159307794598
58,2.0,0.0001823446073103696,0.9942164991863819
59,1.0,0.0001712615485303104,0.9941170775364633
60,2.0,0.009588569402694702,0.9940176658287095
61,1.0,0.0006748739397153258,0.9939182640621267
62,0.0,0.00047261995496228337,0.9938188722357205
